index,id,mandate_m,usage,pred,score0,score1
2167,@1421512433185828864,0,train,0,3.060865,-3.2516048
2657,@1465271923743596544,1,train,1,-2.824047,3.0756876
2678,@1420920328599982082,0,train,0,3.0797126,-3.2864325
2680,@1417256802392190982,0,train,0,3.0564678,-3.2346735
2844,@1422256507916222465,1,train,1,-2.6707542,2.8637655
609,@1443764225759907842,0,train,0,3.049404,-3.2184231
449,@1427317578783985667,0,train,0,3.009764,-3.1902542
1052,@1424096450888208385,1,train,1,-2.8279834,3.0745547
893,@1411245309041156096,0,train,0,3.0860507,-3.2759054
2989,@1429828376542523396,0,train,0,3.0445168,-3.2256453
495,@1493963094342701056,0,train,0,3.070348,-3.2646348
1458,@1423230689667952645,0,train,0,3.0476909,-3.222263
2782,@1439257173888995332,0,train,0,3.0589387,-3.2344968
1030,@1459253463381164036,0,train,0,3.0416772,-3.1826303
1164,@1442904738245197827,0,train,0,3.0582557,-3.2247717
1980,@1442813590348517378,1,train,1,-2.8216822,3.0527809
2436,@1453004470577676310,1,train,1,-2.8156917,3.0646636
3303,@1456897727346905089,0,train,0,3.0133255,-3.1766746
1447,@1415854699245314052,0,train,0,2.9130273,-3.023955
1816,@1455255435913617426,1,train,1,-2.8302565,3.0794432
772,@1460274130373300225,1,train,1,-2.826987,3.077913
151,@1435895198106652673,1,train,1,-2.7940633,3.0356822
2279,@1485550442025152513,0,train,0,3.0533407,-3.2718213
3408,@1465822049213947906,0,train,0,2.9515631,-3.112999
2852,@1416931786026721280,0,train,0,2.974139,-3.1084363
1233,@1437584687367589891,0,train,0,3.0438182,-3.221424
892,@1436289939621171224,1,train,1,-2.8055706,3.0578518
3283,@1460986156607279115,0,train,0,2.9838407,-3.1710393
3314,@1416548470945615876,0,train,0,3.015356,-3.1851957
949,@1435720340198494208,0,train,0,2.9602692,-3.1431801
1187,@1493644025773142019,1,train,1,-2.7760382,3.028196
1378,@1415052106717859847,0,train,0,3.0752563,-3.2474968
375,@1415049424582053890,0,train,0,2.9814594,-3.1679027
832,@1441392800608624641,0,train,0,3.0497978,-3.2129223
1262,@1441990918962233349,0,train,0,3.0824957,-3.2479618
868,@1415179777569402883,0,train,0,3.0559487,-3.2611966
657,@1421719648865640457,0,train,0,3.0711737,-3.2903273
1533,@1447910997742739457,1,train,1,-2.798775,3.0521545
2522,@1411964571284242435,0,train,0,3.0297444,-3.213409
2232,@1428033480802308101,1,train,1,-2.8510792,3.0709603
2036,@1436703604057034763,1,train,1,-2.8366299,3.0737138
1363,@1492228945701326848,0,train,0,3.0561528,-3.2376878
822,@1477416446091223041,0,train,0,3.0587416,-3.232211
3340,@1482480363326877698,0,train,0,2.9778426,-3.2083516
2942,@1430582839989260290,1,train,1,-2.7948234,3.0252464
1129,@1457518057098711045,1,train,1,-2.8259132,3.0596836
2468,@1451964155200688128,0,train,0,3.0769386,-3.2896469
225,@1485812334656466944,1,train,1,-2.8394363,3.0643165
1740,@1415907799104724993,0,train,0,3.0747688,-3.2493756
554,@1488547718482087937,0,train,0,2.9048717,-3.07922
2542,@1438612669179875334,0,train,0,3.0106232,-3.2104895
1617,@1478134946510393359,1,train,1,-2.7976654,3.0553358
2777,@1477796967082307585,0,train,0,3.0554383,-3.2169755
3220,@1414722678125039616,0,train,0,3.0294309,-3.2384338
2829,@1445365694246309892,0,train,0,3.0650377,-3.249247
184,@1432526630812102656,0,train,0,3.0694425,-3.245245
589,@1426397212444037122,1,train,1,-2.7958941,3.0421019
730,@1474418840985604100,1,train,1,-2.7940214,3.0462835
2077,@1481449804525756417,0,train,0,3.0431736,-3.2477243
2668,@1475596824836640769,1,train,1,-2.8195956,3.0766666
2857,@1420033586275758080,0,train,0,3.0376437,-3.199115
1028,@1416093491881385986,0,train,0,3.07323,-3.2503884
28,@1445149900354867201,1,train,1,-2.780469,3.0328577
489,@1446842114080342018,0,train,0,3.0814207,-3.2916396
2973,@1436432127185276933,1,train,1,-2.827239,3.0809472
2945,@1446235712383119360,1,train,1,-2.8378115,3.0877118
768,@1479472821340409873,0,train,0,3.0183609,-3.1562674
3486,@1454990235805392899,1,train,1,-2.7973392,3.0365806
0,@1419790766243819524,1,train,1,-2.8347733,3.0815632
2786,@1495077456851652608,0,train,0,3.0828006,-3.2764456
3201,@1476327689430736897,0,train,0,3.0320385,-3.201024
1230,@1421387361460445193,0,train,0,3.05519,-3.221458
1633,@1479188701875884036,0,train,0,3.0670474,-3.2326903
1391,@1412521729780445185,1,train,1,-2.7888231,3.0616734
596,@1465749065140949007,0,train,0,3.0904434,-3.2541635
603,@1430335713547980801,0,train,0,3.0566664,-3.2198699
1957,@1489358111479668738,1,train,1,-2.7994561,3.050454
983,@1481905159085174784,0,train,0,3.0401013,-3.1969943
171,@1419112008209870852,1,train,1,-2.7066722,2.9731388
966,@1462492448660373506,0,train,0,3.0304387,-3.173581
450,@1412433956679606273,0,train,0,3.0801823,-3.292133
1869,@1458081266776035345,1,train,1,-2.7185094,2.9485373
2573,@1458828275640246272,0,train,0,3.074496,-3.2796605
1138,@1423946857588342790,0,train,0,3.0506034,-3.2142403
1352,@1457533339561168902,0,train,0,3.0529726,-3.247248
137,@1429924950744477702,0,train,0,3.031842,-3.2513306
3085,@1457761456045400075,0,train,0,3.0279405,-3.2277331
1493,@1431880966419615744,0,train,0,3.0590408,-3.238862
3398,@1457765638257188864,0,train,0,3.0221088,-3.1793633
874,@1476980146519248904,0,train,0,2.9681633,-3.1619384
662,@1431350212505784326,0,train,0,3.0516937,-3.22936
1782,@1431911251760726016,0,train,0,3.0773354,-3.2552512
593,@1418220690931478529,0,train,0,3.0182743,-3.1763995
666,@1417017698890907654,0,train,0,3.061882,-3.2693317
3417,@1424754268473643009,1,train,1,-2.7635858,2.9914896
2185,@1457664722795335687,0,train,0,3.029589,-3.164447
321,@1419614779535020037,0,train,0,3.0364077,-3.2154043
2201,@1417067654175657986,0,train,0,2.9918635,-3.1863184
2145,@1461465767904522243,0,train,0,3.0672388,-3.2295096
1768,@1452809912635912198,1,train,1,-2.7981026,3.0439935
3396,@1490751485344370691,0,train,0,3.0765665,-3.2672014
1325,@1478444132804841475,0,train,0,3.0035548,-3.1756785
2784,@1497692763969708042,0,train,0,3.0723426,-3.2706974
1736,@1421532000943542276,0,train,0,3.038545,-3.1747262
2851,@1466286983396081664,0,train,0,3.0514553,-3.218527
2667,@1466640303230750721,1,train,1,-2.810619,3.0655878
2886,@1459634491681505282,0,train,0,3.0830078,-3.2717738
2248,@1411980517726056449,0,train,0,3.0390487,-3.2384713
2597,@1429126812483862534,0,train,0,3.0505223,-3.242347
583,@1430428633395462145,0,train,0,3.0745685,-3.2741354
115,@1414593556853846018,0,train,0,2.9510179,-3.1460187
2509,@1461832605339369482,1,train,1,-2.7970881,3.057459
1567,@1423615258317496324,0,train,0,3.0727785,-3.2780197
1039,@1496685338059845638,0,train,0,3.0749288,-3.2304199
1126,@1441403322536136714,0,train,0,2.9995868,-3.141093
1491,@1477716839257968641,0,train,0,3.0795062,-3.2682574
741,@1484065463319470083,0,train,0,3.00226,-3.1493285
1255,@1435322854569037828,0,train,0,3.0731971,-3.2672918
1004,@1460915737875333129,0,train,0,3.029547,-3.2306607
586,@1440171357283577862,0,train,0,3.0520594,-3.1989415
233,@1478304637748801536,0,train,0,3.086907,-3.255908
3033,@1448084440396206088,0,train,0,3.0814912,-3.2684705
2536,@1433452153109090309,0,train,0,3.053164,-3.273079
1798,@1461999848740163588,0,train,0,2.7586653,-2.9078856
2548,@1476783459813236736,1,train,1,-2.821288,3.0461223
3123,@1473418890432679939,0,train,0,2.9870663,-3.1909275
800,@1417033359771963393,0,train,0,2.9673028,-3.1317146
3047,@1437378093174476805,0,train,0,3.061478,-3.2246041
1423,@1428854361988370435,0,train,0,3.055457,-3.2565467
3018,@1476606549527257094,0,train,0,3.086403,-3.2807248
8,@1428393324688384000,1,train,1,-2.7658496,3.0544732
1960,@1442827186696753156,1,train,1,-2.8318453,3.0498145
1381,@1471939216896581642,0,train,0,3.0985725,-3.2830873
3427,@1476734854511300608,0,train,0,3.0865438,-3.2824924
2404,@1479780978092650499,0,train,0,3.0439155,-3.232956
615,@1483050496835432448,0,train,0,2.9553037,-3.138264
209,@1416216866591236098,0,train,0,3.0193498,-3.1798046
2585,@1428491216644157445,0,train,0,2.9673538,-3.1125076
2698,@1435687173693468674,0,train,0,3.0688744,-3.2368848
1085,@1419965662139670529,1,train,1,-2.8167217,3.0561907
1206,@1477417754873454592,0,train,0,3.0642009,-3.253865
2815,@1422516713015418887,0,train,0,3.065645,-3.2778986
993,@1464482617722613762,1,train,1,-2.7943482,3.0226038
3042,@1454925898508120064,0,train,0,3.0230653,-3.1884143
2105,@1413575023768526849,0,train,0,3.0664194,-3.2645495
2685,@1468365296062943232,1,train,1,-2.7812421,3.0262523
3443,@1475211878280450054,1,train,1,-2.7707858,2.9760597
40,@1425291174307315712,0,train,0,3.05206,-3.2415154
2331,@1493631974962974725,0,train,0,2.9574454,-3.1597364
1805,@1448228341522239489,0,train,0,3.058625,-3.2733765
1100,@1414425640405667842,0,train,0,3.030536,-3.2160091
246,@1467702924763611154,0,train,0,3.0606687,-3.2227247
2387,@1425856765518876672,0,train,0,3.0605357,-3.2327461
3181,@1473279874500632581,1,train,1,-2.7728186,3.0137863
2675,@1473713206065610764,0,train,0,3.0646062,-3.2546363
3428,@1423521549793984514,0,train,0,3.0522053,-3.2001972
3291,@1456706798304571398,1,train,1,-2.7977042,3.06229
2549,@1495865581983174659,0,train,0,3.0658991,-3.2122693
273,@1482402172658765831,0,train,0,3.092996,-3.2858462
652,@1469256803422715905,1,train,1,-2.6474211,2.879069
2684,@1425976425597706249,0,train,0,3.0460699,-3.2232327
3378,@1416566187144540166,0,train,0,3.0711973,-3.2639925
3013,@1456672053713522693,0,train,0,2.9865034,-3.175667
2343,@1448121458836791302,1,train,1,-2.8223674,3.0708284
1988,@1473636512524873732,1,train,1,-2.7665896,3.003773
2653,@1456065316837105667,0,train,0,3.0153353,-3.2130003
1069,@1486110803463917571,0,train,0,3.0606582,-3.237872
1810,@1491549265511923715,0,train,0,3.0727003,-3.255874
468,@1414253182105096199,0,train,0,3.014,-3.2130742
3131,@1470391303372427273,0,train,0,3.0778344,-3.2476475
1870,@1437552698434338820,1,train,1,-2.7983713,3.0513167
3373,@1449133308940533763,0,train,0,3.0792482,-3.2537189
960,@1483509615954624513,0,train,0,3.063186,-3.279187
2244,@1422286094008127497,1,train,1,-2.8277512,3.0726616
2916,@1430761758340259843,0,train,0,3.0796092,-3.2405508
1510,@1452760982602801152,0,train,0,3.0535586,-3.223624
3068,@1454809113926545413,0,train,0,3.0802848,-3.2661312
2137,@1488644679923027968,1,train,1,-2.8257494,3.0745745
1628,@1488007523290742784,0,train,0,3.0772154,-3.2690299
2502,@1477729892896841730,0,train,0,3.0726383,-3.2423089
530,@1459136632578265095,0,train,0,3.0413325,-3.2173183
731,@1418126430806978560,0,train,0,3.076659,-3.232295
941,@1443612419717206020,0,train,0,2.9381273,-3.0879014
1732,@1420134399446765573,0,train,0,3.0729158,-3.2932308
2860,@1467103281721884674,0,train,0,3.0466745,-3.2384229
3152,@1469385435226980359,0,train,0,3.0661337,-3.2446754
1147,@1434498041545953284,1,train,1,-2.7768734,3.0150816
2143,@1417361238741291011,0,train,0,3.0648274,-3.250344
33,@1482761887750238217,0,train,0,2.952908,-3.1275709
3066,@1438565135115702292,0,train,0,3.044594,-3.2235985
1587,@1466500624674172934,0,train,0,3.004791,-3.174915
2766,@1468516793027383300,0,train,0,2.9739995,-3.1668053
231,@1412155745332695041,0,train,0,3.01876,-3.1702816
1661,@1483108332059738115,0,train,0,3.0153346,-3.222957
97,@1442764655068422147,0,train,0,3.0449166,-3.2010472
3426,@1439936961322627075,0,train,0,3.0615203,-3.2337458
549,@1453514599718850565,0,train,0,3.0887263,-3.282687
1373,@1421373317101985794,0,train,0,3.051121,-3.223142
2441,@1429112152917516296,0,train,0,3.0594094,-3.225017
1678,@1429039659896684545,0,train,0,3.0658906,-3.252188
3063,@1441800469668528128,0,train,0,3.0595717,-3.2528472
2917,@1488947334801244172,0,train,0,3.0149949,-3.2060401
380,@1447116752563982336,0,train,0,3.086365,-3.2787056
340,@1427288594561978369,0,train,0,3.0494697,-3.245915
2572,@1421141825646170121,0,train,0,3.0501592,-3.235989
3344,@1437976612033683464,0,train,0,3.0770993,-3.2359447
3227,@1445815163412639744,1,train,1,-2.6886399,2.9281723
2998,@1415351618225201162,0,train,0,3.0612009,-3.223325
1205,@1428292372329373696,0,train,0,3.061035,-3.2631767
3446,@1443956668165931020,1,train,1,-2.8481953,3.0745695
2181,@1473506490493374466,0,train,0,3.0577831,-3.2295644
3451,@1474104900888014858,0,train,0,2.9867628,-3.120846
2825,@1430312142318841856,0,eval,0,2.96993,-3.106414
2740,@1482089883120320517,0,eval,0,3.0784376,-3.279341
786,@1470018950792683528,0,eval,0,3.0835187,-3.2415879
1195,@1423471264056762373,0,eval,0,3.075743,-3.2505853
1679,@1492586486578835457,0,eval,0,3.035839,-3.1938353
565,@1411425885761191940,0,eval,0,3.0800254,-3.284057
1876,@1447633512161583109,1,eval,1,-2.4125228,2.6852853
2783,@1428743495477567493,0,eval,0,3.0625136,-3.2303693
3169,@1427990312018907139,0,eval,0,2.908291,-3.0442326
3415,@1440579694533898240,0,eval,0,3.0566843,-3.2358687
2383,@1455948975991922694,0,eval,0,2.9065092,-3.0892475
3382,@1488756151957209089,0,eval,0,2.2966318,-2.479761
795,@1471354021537632258,0,eval,0,3.0453594,-3.1915567
1783,@1444827894497251328,0,eval,0,3.0537663,-3.2341864
1225,@1438401082103894019,0,eval,0,3.0686858,-3.2305691
531,@1471782301776314370,1,eval,0,3.0511568,-3.2330859
2505,@1442519745278799879,1,eval,1,-2.828778,3.0754182
2189,@1479531249265889281,0,eval,1,-1.1591743,1.3785932
3089,@1458245462964715522,1,eval,1,-2.811803,3.0686967
2459,@1480571397340602370,1,eval,1,-2.8225918,3.078046
3082,@1439214241601490953,0,eval,0,3.0574656,-3.2336433
1575,@1452330592536760329,1,eval,1,-2.8144963,3.0749109
2333,@1411826034706628611,0,eval,0,3.0607946,-3.2442944
1279,@1421460155649208321,0,eval,0,3.0398266,-3.2549489
3052,@1453412958172848131,0,eval,0,3.0708194,-3.2590933
1301,@1444818913955618819,0,eval,0,3.0689118,-3.2434297
2677,@1427827323773067265,0,eval,0,3.0600116,-3.2695405
846,@1488965946337341452,0,eval,0,3.06583,-3.2438495
2602,@1453742244209455105,0,eval,0,3.0592573,-3.2165923
3219,@1472033017384235008,1,eval,1,-2.8090637,3.0311363
1769,@1431490188019073026,0,eval,0,3.070998,-3.257379
1393,@1436991175752302594,1,eval,1,-2.7702734,3.0007548
1283,@1476022607434723330,0,eval,0,2.93266,-3.1458466
857,@1435050261207298048,0,eval,0,3.0446715,-3.2403827
2529,@1471891852324483079,0,eval,0,3.064282,-3.2463605
2983,@1470516270147817474,1,eval,1,-2.8111856,3.0677168
1641,@1473749422035005441,1,eval,1,-2.6021688,2.816479
2646,@1429044199320662017,0,eval,0,2.654437,-2.765863
141,@1475869613221040129,0,eval,0,3.0827105,-3.2325146
3024,@1482739351289274374,0,eval,0,3.0655434,-3.2586129
2629,@1465719557985820675,0,eval,0,3.090584,-3.3039603
1032,@1436948676824510471,1,eval,1,-2.792877,3.0611565
3298,@1473065184000417798,0,eval,0,3.0514023,-3.266052
3176,@1436113618341408774,1,eval,1,-2.8034027,3.0546331
791,@1446230092754063361,0,eval,0,2.582115,-2.7111714
3060,@1425973709462978569,1,eval,1,-2.8103464,3.0637383
2307,@1437225589706944512,1,eval,1,-2.792166,3.0182424
635,@1438513256365117447,0,eval,1,-2.5514932,2.8047938
3115,@1486472888807043079,1,eval,1,-2.442096,2.7052763
1497,@1423041546572599299,0,eval,0,3.0195172,-3.1718976
2694,@1492161355780087813,1,eval,1,-2.8126724,3.0623486
2082,@1450832397579210754,0,eval,0,2.9239113,-3.0720286
895,@1479213617597886466,0,eval,0,3.0326903,-3.2103043
2318,@1441122737355853834,0,eval,0,3.0040207,-3.1587007
1152,@1434639578355306498,1,eval,1,-2.8208554,3.0771842
2039,@1448684913625079808,1,eval,1,-2.7323194,2.9657192
3097,@1481720958239088641,1,eval,0,1.4724957,-1.4447877
2168,@1447924670855061512,0,eval,0,3.0860107,-3.276758
1739,@1412874830005874697,0,eval,0,2.8848825,-3.0676343
3237,@1449587661878935557,1,eval,1,-2.8117537,3.0745456
177,@1430881064742948866,0,eval,0,3.0405216,-3.2195036
23,@1476319803409264640,0,eval,1,-2.3012357,2.4542336
3429,@1436081276373643268,0,eval,0,2.9850686,-3.1963649
683,@1433116291079057408,0,eval,0,2.970917,-3.108269
139,@1459618303911993345,1,eval,1,-2.7721744,3.029753
1001,@1469867022322483203,0,eval,0,3.0797613,-3.2458413
1372,@1430586127279329287,0,eval,0,2.9988463,-3.1790805
2076,@1453320293120884738,1,eval,1,-2.8234882,3.07958
1433,@1413763230577668096,0,eval,0,3.0078151,-3.164981
611,@1450123099349868549,0,eval,0,3.0493417,-3.244951
2892,@1414367251965399041,0,eval,0,2.9096572,-3.0279102
2778,@1437072020022472709,0,eval,1,-2.0550973,2.2367597
2964,@1442989577417994240,1,eval,1,-2.6641772,2.87654
547,@1425967306841247747,0,eval,0,3.082095,-3.2780967
1034,@1443134286266343425,1,eval,1,-2.7890077,3.019479
1462,@1463571324446646272,0,eval,0,2.7594197,-2.8982847
3384,@1474754720703131659,0,eval,0,3.062281,-3.2378762
2941,@1466639599942258688,0,eval,0,3.0688977,-3.2324436
3454,@1465702998101807110,1,eval,1,-2.778886,2.9787962
3205,@1455254559698391047,1,eval,1,-2.689479,2.9037685
1229,@1492013199926960135,1,eval,1,-2.8458512,3.0806544
2723,@1436683447507038209,0,eval,0,3.056527,-3.2769668
1827,@1470520069809659912,0,eval,0,3.0519817,-3.2261727
2027,@1482066731275149313,0,eval,0,3.0661554,-3.2680714
886,@1494960611305959428,0,eval,0,3.0862498,-3.2735302
1906,@1437670227488219139,0,eval,0,3.0858119,-3.2855203
1559,@1425199831773970432,0,eval,0,3.0546186,-3.228832
2308,@1455835864861397000,0,eval,0,3.0571206,-3.240048
43,@1447023743675600907,0,eval,0,3.0717866,-3.2295206
280,@1481115276167229443,0,eval,0,3.0157459,-3.2039363
2652,@1422208683623084034,0,eval,0,3.0505483,-3.2305827
1840,@1458155013319036937,0,eval,0,3.0271432,-3.2044332
1267,@1464296719299002373,0,eval,0,3.0783138,-3.2748854
2920,@1482968494710743042,0,eval,0,3.006798,-3.1481156
1686,@1412513052008747008,0,eval,1,-0.007844394,0.0821704
149,@1425522107631374336,1,eval,0,2.8504214,-2.9453218
1693,@1471170025146896390,1,eval,1,-2.217985,2.4630752
381,@1433045765514055688,0,eval,0,3.0826156,-3.2536154
2257,@1433475303272337422,0,eval,0,2.9791577,-3.1791012
2202,@1480324336204582912,0,eval,0,3.0725696,-3.2610424
2231,@1475099504890105858,0,eval,0,3.0705094,-3.255516
989,@1429916694265405449,0,eval,0,3.0214913,-3.1810658
2871,@1436494992873164804,0,eval,0,3.087602,-3.256624
1914,@1439317169196572674,0,eval,0,3.058476,-3.2087324
3174,@1425559136675131399,0,eval,0,3.0660775,-3.2348883
2543,@1466478124812619783,0,eval,0,3.0714052,-3.2373827
249,@1496532545151946759,0,eval,0,3.065858,-3.256092
2910,@1436078440319438848,1,eval,1,-2.819757,3.0596342
1677,@1419408681268039685,0,eval,0,3.0842001,-3.2541025
1516,@1411100780367654914,0,eval,0,3.0773532,-3.266327
1591,@1440034039331647499,0,eval,0,2.9860666,-3.1163194
1746,@1450778860027629568,0,eval,0,3.081436,-3.2768672
1416,@1462489204974407688,0,eval,0,3.0672257,-3.2530932
519,@1468745076667043849,0,eval,0,2.9718478,-3.1146638
2486,@1464294025825902595,0,eval,0,2.736243,-2.8957684
812,@1457382316817494021,0,eval,0,2.2022288,-2.3409116
3050,@1471434972376481795,0,eval,0,3.0837343,-3.2831366
1437,@1417866357979316225,1,eval,1,-2.8477447,3.064059
2164,@1419941409629511680,0,eval,0,3.0776138,-3.2637532
345,@1482681239786205185,0,eval,1,-1.959279,2.0977514
2792,@1481197150230962177,0,eval,0,3.072278,-3.2757397
1705,@1452067857295159298,0,eval,1,-1.0142852,1.2616788
2662,@1484613502346137600,0,eval,0,3.090259,-3.2783976
1517,@1455239735887204358,1,eval,1,-2.8357377,3.0778959
1636,@1451693549007904771,0,eval,0,2.9707086,-3.0974743
1563,@1456530101454184473,0,eval,0,3.0589461,-3.2253628
1221,@1412052761412214790,0,eval,0,3.07965,-3.2442386
247,@1473776746155630592,1,eval,1,-2.7385676,2.9237182
430,@1463651692541480962,0,eval,0,3.0850484,-3.2714279
